date,game,player,stat,line,direction,odds,book,is_best
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,PTS,17.5,Over,100,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,PTS,17.5,Under,-132,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,PTS,29.5,Over,-102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,PTS,29.5,Under,-130,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,PTS,12.5,Over,102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,PTS,12.5,Under,-136,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,PTS,11.5,Over,-130,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,PTS,11.5,Under,-102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,PTS,10.5,Over,-104,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,PTS,10.5,Under,-128,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Dalton Knecht,PTS,7.5,Over,-108,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Dalton Knecht,PTS,7.5,Under,-122,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,PTS,6.5,Over,104,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,PTS,6.5,Under,-138,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,PTS,6.5,Over,-114,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,PTS,6.5,Under,-114,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,PTS,31.5,Over,-130,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,PTS,31.5,Under,-102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,PTS,16.5,Over,-120,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,PTS,16.5,Under,-110,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,PTS,15.5,Over,-108,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,PTS,15.5,Under,-122,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Sam Hauser,PTS,7.5,Over,104,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Sam Hauser,PTS,7.5,Under,-138,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,PTS,8.5,Over,-120,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,PTS,8.5,Under,-110,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,PTS,17.5,Over,100,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,PTS,17.5,Under,-132,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,PTS,31.5,Over,-115,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,PTS,31.5,Under,-111,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,PTS,28.5,Over,-120,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,PTS,28.5,Under,-106,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,PTS,17.5,Over,-111,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,PTS,17.5,Under,-115,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,PTS,17.5,Over,-104,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,PTS,17.5,Under,-122,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,PTS,16.5,Over,-109,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,PTS,16.5,Under,-117,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,PTS,15.5,Over,-110,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,PTS,15.5,Under,-116,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,PTS,12.5,Over,-107,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,PTS,12.5,Under,-119,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,PTS,10.5,Over,102,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,PTS,10.5,Under,-130,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,PTS,8.5,Over,-123,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,PTS,8.5,Under,-104,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,PTS,6.5,Over,-120,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,PTS,6.5,Under,-106,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,PTS,6.5,Over,104,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,PTS,6.5,Under,-132,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,REB,5.5,Over,-125,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,REB,5.5,Under,-106,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,REB,6.5,Over,112,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,REB,6.5,Under,-148,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,REB,4.5,Over,134,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,REB,4.5,Under,-180,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,REB,10.5,Over,102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,REB,10.5,Under,-136,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,REB,3.5,Over,-162,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,REB,3.5,Under,122,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,REB,2.5,Over,-130,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,REB,2.5,Under,-102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,REB,8.5,Over,-152,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,REB,8.5,Under,114,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,REB,4.5,Over,122,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,REB,4.5,Under,-162,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,REB,5.5,Over,128,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,REB,5.5,Under,-172,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,REB,5.5,Over,110,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,REB,5.5,Under,-146,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,REB,10.5,Over,-107,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,REB,10.5,Under,-123,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,REB,9.5,Over,103,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Neemias Queta,REB,9.5,Under,-136,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,REB,6.5,Over,-106,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,REB,6.5,Under,-125,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,REB,5.5,Over,-123,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,REB,5.5,Under,-107,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,REB,5.5,Over,110,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jordan Walsh,REB,5.5,Under,-145,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,REB,4.5,Over,112,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,REB,4.5,Under,-148,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,REB,4.5,Over,113,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,REB,4.5,Under,-149,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,REB,4.5,Over,122,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,REB,4.5,Under,-161,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,AST,8.5,Over,-152,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,AST,8.5,Under,114,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,AST,3.5,Over,126,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,AST,3.5,Under,-168,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,AST,5.5,Over,118,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,AST,5.5,Under,-158,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,AST,2.5,Over,-136,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,AST,2.5,Under,102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,AST,2.5,Over,154,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Deandre Ayton,AST,2.5,Under,-210,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,AST,4.5,Over,-146,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,AST,4.5,Under,110,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,AST,2.5,Over,-148,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,AST,2.5,Under,112,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,AST,1.5,Over,-188,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,AST,1.5,Under,140,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,AST,5.5,Over,100,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,AST,5.5,Under,-132,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,AST,8.5,Over,-142,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,AST,8.5,Under,108,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,AST,5.5,Over,104,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,AST,5.5,Under,-137,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,AST,5.5,Over,118,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,AST,5.5,Under,-155,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,AST,4.5,Over,-154,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,AST,4.5,Under,117,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,3PM,2.5,Over,154,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,3PM,2.5,Under,-210,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Sam Hauser,3PM,1.5,Over,-198,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Sam Hauser,3PM,1.5,Under,146,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,3PM,1.5,Over,102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,3PM,1.5,Under,-136,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,3PM,2.5,Over,-174,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,3PM,2.5,Under,128,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,3PM,3.5,Over,-102,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,3PM,3.5,Under,-130,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,3PM,1.5,Over,118,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,3PM,1.5,Under,-158,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,3PM,1.5,Over,-136,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jake LaRavia,3PM,1.5,Under,102,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,3PM,1.5,Over,-174,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,3PM,1.5,Under,130,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Dalton Knecht,3PM,1.5,Over,-125,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Dalton Knecht,3PM,1.5,Under,-106,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,3PM,2.5,Over,-140,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,3PM,2.5,Under,106,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,3PM,2.5,Over,116,FanDuel,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,3PM,2.5,Under,-154,FanDuel,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,3PM,3.5,Over,100,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Austin Reaves,3PM,3.5,Under,-132,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,3PM,2.5,Over,-169,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Derrick White,3PM,2.5,Under,128,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,3PM,2.5,Over,-135,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Payton Pritchard,3PM,2.5,Under,103,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,3PM,2.5,Over,127,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Anfernee Simons,3PM,2.5,Under,-168,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,3PM,2.5,Over,140,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Jaylen Brown,3PM,2.5,Under,-186,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,3PM,1.5,Over,-170,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Rui Hachimura,3PM,1.5,Under,129,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,3PM,1.5,Over,100,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Marcus Smart,3PM,1.5,Under,-131,DraftKings,True
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,3PM,1.5,Over,115,DraftKings,False
2025-12-05,Los Angeles Lakers @ Boston Celtics,Gabe Vincent,3PM,1.5,Under,-152,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,PTS,23.5,Over,-117,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,PTS,23.5,Under,-109,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,PTS,21.5,Over,-122,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,PTS,21.5,Under,-105,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,PTS,21.5,Over,-113,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,PTS,21.5,Under,-112,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Norman Powell,PTS,20.5,Over,-121,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Norman Powell,PTS,20.5,Under,-106,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,PTS,18.5,Over,-119,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,PTS,18.5,Under,-107,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Paolo Banchero,PTS,16.5,Over,-118,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Paolo Banchero,PTS,16.5,Under,-108,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,PTS,16.5,Over,-116,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,PTS,16.5,Under,-110,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,PTS,15.5,Over,-110,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,PTS,15.5,Under,-116,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,PTS,13.5,Over,100,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,PTS,13.5,Under,-128,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Wendell Carter Jr,PTS,11.5,Over,-113,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Wendell Carter Jr,PTS,11.5,Under,-113,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Davion Mitchell,PTS,8.5,Over,-119,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Davion Mitchell,PTS,8.5,Under,-107,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,REB,8.5,Over,-133,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,REB,8.5,Under,101,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Wendell Carter Jr,REB,8.5,Over,-117,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Wendell Carter Jr,REB,8.5,Under,-112,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Paolo Banchero,REB,6.5,Over,101,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Paolo Banchero,REB,6.5,Under,-133,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,REB,6.5,Over,109,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,REB,6.5,Under,-144,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,REB,4.5,Over,-156,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,REB,4.5,Under,118,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,REB,4.5,Over,-141,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,REB,4.5,Under,107,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,REB,4.5,Over,-107,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,REB,4.5,Under,-123,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,REB,3.5,Over,-132,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,REB,3.5,Under,100,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,REB,3.5,Over,-113,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,REB,3.5,Under,-117,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Norman Powell,REB,2.5,Over,-167,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Norman Powell,REB,2.5,Under,126,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Davion Mitchell,REB,2.5,Over,-120,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Davion Mitchell,REB,2.5,Under,-110,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Davion Mitchell,AST,6.5,Over,-126,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Davion Mitchell,AST,6.5,Under,-105,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,AST,4.5,Over,-151,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,AST,4.5,Under,114,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,AST,4.5,Over,-126,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,AST,4.5,Under,-105,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,AST,3.5,Over,-147,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,AST,3.5,Under,111,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,AST,3.5,Over,-127,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,AST,3.5,Under,-103,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,AST,2.5,Over,-179,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,AST,2.5,Under,135,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Paolo Banchero,AST,2.5,Over,-157,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Paolo Banchero,AST,2.5,Under,119,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,AST,2.5,Over,-143,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,AST,2.5,Under,109,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,AST,2.5,Over,-128,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,AST,2.5,Under,-102,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Norman Powell,3PM,2.5,Over,-150,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Norman Powell,3PM,2.5,Under,114,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,3PM,2.5,Over,-117,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Tyler Herro,3PM,2.5,Under,-112,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,3PM,2.5,Over,110,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Jalen Suggs,3PM,2.5,Under,-145,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,3PM,2.5,Over,135,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Desmond Bane,3PM,2.5,Under,-179,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,3PM,1.5,Over,-142,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Andrew Wiggins,3PM,1.5,Under,108,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,3PM,1.5,Over,122,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Franz Wagner,3PM,1.5,Under,-161,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,3PM,1.5,Over,135,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Bam Adebayo,3PM,1.5,Under,-179,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,3PM,1.5,Over,159,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Anthony Black,3PM,1.5,Under,-212,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Wendell Carter Jr,3PM,1.5,Over,183,DraftKings,True
2025-12-05,Miami Heat @ Orlando Magic,Wendell Carter Jr,3PM,1.5,Under,-246,DraftKings,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Jonas Valanciunas,PTS,8.5,Over,100,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Jonas Valanciunas,PTS,8.5,Under,-132,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Nikola Jokic,PTS,29.5,Over,-102,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Nikola Jokic,PTS,29.5,Under,-130,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Cameron Johnson,PTS,14.5,Over,-108,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Cameron Johnson,PTS,14.5,Under,-122,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Jalen Johnson,PTS,21.5,Over,-110,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Jalen Johnson,PTS,21.5,Under,-120,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Peyton Watson,PTS,12.5,Over,-114,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Peyton Watson,PTS,12.5,Under,-114,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Jamal Murray,PTS,23.5,Over,100,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Jamal Murray,PTS,23.5,Under,-132,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Bruce Brown,PTS,8.5,Over,-104,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Bruce Brown,PTS,8.5,Under,-128,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Tim Hardaway Jr,PTS,12.5,Over,-122,FanDuel,False
2025-12-05,Denver Nuggets @ Atlanta Hawks,Tim Hardaway Jr,PTS,12.5,Under,-108,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Mouhamed Gueye,PTS,4.5,Over,-114,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Mouhamed Gueye,PTS,4.5,Under,-114,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Zaccharie Risacher,PTS,11.5,Over,-112,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Zaccharie Risacher,PTS,11.5,Under,-118,FanDuel,True
2025-12-05,Denver Nuggets @ Atlanta Hawks,Nickeil Alexander-Walker,PTS,19.5,Over,-114,FanDuel,True
