date,game_time,away_team,home_team,fav,spread,total,team,opp,home_away,position,player,status
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,ATL,DEN,H,SG,Dyson Daniels,
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,DEN,ATL,A,SF,Peyton Watson,
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,ATL,DEN,H,SF,Zaccharie Risacher,
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,DEN,ATL,A,PF,Spencer Jones,Q
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,ATL,DEN,H,PF,Jalen Johnson,Q
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,DEN,ATL,A,C,Nikola Jokic,
2025-12-05,7:30 PM ET,DEN,ATL,DEN,6.5,237.5,ATL,DEN,H,C,Kristaps Porzingis,Q
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,CHA,TOR,A,PG,LaMelo Ball,P
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,TOR,CHA,H,PG,Immanuel Quickley,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,CHA,TOR,A,SG,Kon Knueppel,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,TOR,CHA,H,SG,Ja'Kobe Walter,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,CHA,TOR,A,SF,Brandon Miller,Q
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,TOR,CHA,H,SF,Brandon Ingram,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,CHA,TOR,A,PF,Miles Bridges,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,TOR,CHA,H,PF,Scottie Barnes,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,CHA,TOR,A,C,Moussa Diabate,
2025-12-05,7:30 PM ET,CHA,TOR,TOR,8.5,230.5,TOR,CHA,H,C,Jakob Poeltl,P
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,POR,DET,A,PG,Deni Avdija,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,DET,POR,H,PG,Cade Cunningham,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,POR,DET,A,SG,Sidy Cissoko,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,DET,POR,H,SG,Duncan Robinson,Q
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,POR,DET,A,SF,Toumani Camara,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,DET,POR,H,SF,Ausar Thompson,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,POR,DET,A,PF,Jerami Grant,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,DET,POR,H,PF,Tobias Harris,
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,POR,DET,A,C,Donovan Clingan,Q
2025-12-05,7:30 PM ET,POR,DET,DET,7.5,236.5,DET,POR,H,C,Jalen Duren,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,IND,CHI,A,PG,Andrew Nembhard,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,CHI,IND,H,PG,Josh Giddey,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,IND,CHI,A,SG,Bennedict Mathurin,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,CHI,IND,H,SG,Coby White,Q
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,IND,CHI,A,SF,Jarace Walker,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,CHI,IND,H,SF,Ayo Dosunmu,Q
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,IND,CHI,A,PF,Pascal Siakam,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,CHI,IND,H,PF,Matas Buzelis,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,IND,CHI,A,C,Jay Huff,
2025-12-05,8:00 PM ET,IND,CHI,CHI,4.5,238.0,CHI,IND,H,C,Nikola Vucevic,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,LAC,MEM,A,PG,James Harden,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,MEM,LAC,H,PG,Vince Williams Jr.,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,LAC,MEM,A,SG,Kris Dunn,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,MEM,LAC,H,SG,Jaylen Wells,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,LAC,MEM,A,SF,Kawhi Leonard,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,MEM,LAC,H,SF,Cedric Coward,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,LAC,MEM,A,PF,John Collins,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,MEM,LAC,H,PF,Jaren Jackson Jr.,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,LAC,MEM,A,C,Ivica Zubac,
2025-12-05,8:00 PM ET,LAC,MEM,LAC,2.0,224.0,MEM,LAC,H,C,Zach Edey,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,PHI,MIL,A,PG,Tyrese Maxey,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,MIL,PHI,H,PG,Ryan Rollins,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,PHI,MIL,A,SG,VJ Edgecombe,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,MIL,PHI,H,SG,Kevin Porter Jr.,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,PHI,MIL,A,SF,Paul George,P
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,MIL,PHI,H,SF,AJ Green,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,PHI,MIL,A,PF,Dominick Barlow,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,MIL,PHI,H,PF,Kyle Kuzma,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,PHI,MIL,A,C,Andre Drummond,
2025-12-05,8:00 PM ET,PHI,MIL,PHI,1.5,224.0,MIL,PHI,H,C,Myles Turner,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,PHO,HOU,A,PG,Collin Gillespie,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,HOU,PHO,H,PG,Amen Thompson,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,PHO,HOU,A,SG,Grayson Allen,OUT
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,HOU,PHO,H,SG,Josh Okogie,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,PHO,HOU,A,SF,Dillon Brooks,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,HOU,PHO,H,SF,Kevin Durant,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,PHO,HOU,A,PF,Royce 'Neale,OUT
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,HOU,PHO,H,PF,Jabari Smith Jr.,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,PHO,HOU,A,C,Mark Williams,
2025-12-05,8:00 PM ET,PHO,HOU,HOU,11.0,223.5,HOU,PHO,H,C,Alperen Sengun,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,DAL,OKC,A,PG,Ryan Nembhard,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,OKC,DAL,H,PG,Shai Gilgeous-Alexander,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,DAL,OKC,A,SG,Max Christie,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,OKC,DAL,H,SG,Ajay Mitchell,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,DAL,OKC,A,SF,Cooper Flagg,IN
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,OKC,DAL,H,SF,Cason Wallace,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,DAL,OKC,A,PF,PJ Washington,Q
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,OKC,DAL,H,PF,Jalen Williams,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,DAL,OKC,A,C,Anthony Davis,
2025-12-05,9:30 PM ET,DAL,OKC,OKC,15.0,228.0,OKC,DAL,H,C,Chet Holmgren,
